country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,international,3,2,0,0.15,0.0375,South Asia,South Asia
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,international,3,3,,0.15,0.0375,South Asia,South Asia
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,international,3,4,,0.15,0.0375,South Asia,South Asia
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,famous,4,1,0,0,0.0375,South Asia,South Asia
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,famous,4,2,0,0,0.0375,South Asia,South Asia
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,famous,4,3,,0,0.0375,South Asia,South Asia
India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,13-Oct-99,1999,22-May-04,2004,famous,4,4,,0,0.0375,South Asia,South Asia
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,campaign,1,1,0.4,0.4,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,campaign,1,2,,0.4,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,campaign,1,3,,0.4,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,campaign,1,4,,0.4,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,ribbon cutting,2,1,0,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,ribbon cutting,2,2,,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,ribbon cutting,2,3,,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,ribbon cutting,2,4,,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,international,3,1,0,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,international,3,2,,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,international,3,3,,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,international,3,4,,0,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,famous,4,1,1,1,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,famous,4,2,,1,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,famous,4,3,,1,0.35,Europe & Central Asia,Western Europe
Greece,Antonis Samaras,New Democracy,1,0,1,20-Jun-12,2012,26-Jan-15,2015,famous,4,4,,1,0.35,Europe & Central Asia,Western Europe
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,campaign,1,1,0,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,campaign,1,2,1,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,campaign,1,3,,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,campaign,1,4,,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,ribboncutting,2,1,1,0.3333333333,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,ribboncutting,2,2,0,0.3333333333,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,ribboncutting,2,3,0,0.3333333333,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,ribboncutting,2,4,,0.3333333333,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,international,3,1,1,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,international,3,2,0,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,international,3,3,,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,international,3,4,,0.5,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,famous,4,1,1,1,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,famous,4,2,1,1,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,famous,4,3,,1,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,1-Jun-04,2004,1-Jun-09,2009,famous,4,4,,1,0.5833333333,Latin America & Caribbean,Latin America & Caribbean
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,campaign,1,1,0,0.15,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,campaign,1,2,0.3,0.15,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,campaign,1,3,,0.15,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,campaign,1,4,,0.15,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,ribbon cutting,2,1,0,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,ribbon cutting,2,2,0,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,ribbon cutting,2,3,,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,ribbon cutting,2,4,,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,international,3,1,0,0.05,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,international,3,2,0.1,0.05,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,international,3,3,,0.05,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,international,3,4,,0.05,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,famous,4,1,0,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,famous,4,2,0,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,famous,4,3,,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,2,28-Oct-09,2009,17-Dec-13,2013,famous,4,4,,0,0.05,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,campaign,1,1,0,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,campaign,1,2,0,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,campaign,1,3,,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,campaign,1,4,,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,ribbon cutting,2,1,0,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,ribbon cutting,2,2,0,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,ribbon cutting,2,3,,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,ribbon cutting,2,4,,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,international,3,1,0,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,international,3,2,0,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,international,3,3,,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,international,3,4,,0,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,famous,4,1,0.3,0.15,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,famous,4,2,0,0.15,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,famous,4,3,,0.15,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,3,17-Dec-13,2013,14-March-18,2018,famous,4,4,,0.15,0.0375,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,campaign,1,1,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,campaign,1,2,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,campaign,1,3,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,campaign,1,4,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,ribbon cutting,2,1,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,ribbon cutting,2,2,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,ribbon cutting,2,3,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,ribbon cutting,2,4,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,international,3,1,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,international,3,2,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,international,3,3,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,international,3,4,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,famous,4,1,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,famous,4,2,0,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,famous,4,3,,0,0,Europe & Central Asia,Western Europe
Germany,Angela Merkel,Christian Democratic Union,1,0,1,22-Nov-05,2006,28-Oct-09,2009,famous,4,4,,0,0,Europe & Central Asia,Western Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,campaign,1,1,1,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,campaign,1,2,0.5,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,campaign,1,3,,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,campaign,1,4,,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,ribbon cutting,2,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,ribbon cutting,2,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,ribbon cutting,2,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,ribbon cutting,2,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,international,3,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,international,3,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,international,3,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,international,3,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,famous,4,1,0.5,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,famous,4,2,1,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,famous,4,3,,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Poland,Andrzej Duda,Law and Justice,1,1,1,6-Aug-15,2015,6-Aug-18,2018,famous,4,4,,0.75,0.375,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,campaign,1,1,1,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,campaign,1,2,0,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,campaign,1,3,,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,campaign,1,4,,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,ribbon cutting,2,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,ribbon cutting,2,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,ribbon cutting,2,3,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,ribbon cutting,2,4,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,international,3,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,international,3,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,international,3,3,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,international,3,4,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,famous,4,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,famous,4,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,famous,4,3,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,5-Apr-07,2007,6-Apr-11,2011,famous,4,4,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,campaign,1,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,campaign,1,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,campaign,1,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,campaign,1,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,ribbon cutting,2,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,ribbon cutting,2,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,ribbon cutting,2,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,international,3,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,international,3,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,international,3,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,international,3,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,famous,4,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,famous,4,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,famous,4,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,12-Apr-05,2005,5-Apr-07,2007,famous,4,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,campaign,1,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,campaign,1,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,campaign,1,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,campaign,1,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,ribbon cutting,2,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,ribbon cutting,2,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,ribbon cutting,2,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,international,3,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,international,3,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,international,3,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,international,3,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,famous,4,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,famous,4,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,famous,4,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia,Andrus Ansip,Estonian Reform Party,1,0,3,6-Apr-11,2011,26-Mar-14,2014,famous,4,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,campaign,1,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,campaign,1,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,campaign,1,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,campaign,1,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,ribbon cutting,2,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,ribbon cutting,2,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,ribbon cutting,2,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,international,3,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,international,3,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Lithuania,Andrius Kubilius,Homeland Union - Christian Democrats,1,0,1,9-Dec-08,2008,13-Dec-12,2012,international,3,3,,0,0,Europe & Central Asia,Central and Eastern Europe
